CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
1514909,Female,Terra Doyle,Garden City,Ny,New York,11530,United States,North America,1965-12-16
1515144,Female,Margarita Deal,Rolling Meadows,Il,Illinois,60008,United States,North America,1948-02-09
1515177,Female,Carol Dillingham,Orlando,Fl,Florida,32801,United States,North America,1945-01-26
1515615,Female,Wendy Tilley,White Cloud,Ks,Kansas,66094,United States,North America,1987-02-27
1515621,Male,Mark Fulton,Wayne,Nj,New Jersey,7477,United States,North America,1991-07-23
1515698,Male,Lavern Light,Parachute,Co,Colorado,81635,United States,North America,1956-02-08
1516060,Male,Robert Ackerman,Tucson,Az,Arizona,85706,United States,North America,1979-08-08
1516123,Male,Walter Clodfelter,Camden,Nj,New Jersey,8102,United States,North America,1961-04-12
1516541,Female,Nicole Pollard,San Angelo,Tx,Texas,76903,United States,North America,1974-03-19
1516646,Female,Amanda Jones,Steele,Mo,Missouri,63877,United States,North America,1990-02-09
1516885,Female,Linda Davis,Brooklyn,Ny,New York,11223,United States,North America,1954-11-23
1517046,Male,Jason Bennett,Dayton,Oh,Ohio,45402,United States,North America,1958-04-18
1517088,Female,Allison Gerdes,Plymouth,In,Indiana,46563,United States,North America,1949-09-21
1517199,Male,Merle Harrell,High Point,Nc,North Carolina,27260,United States,North America,1945-11-01
1517394,Female,Laura Fletcher,Los Angeles,Ca,California,90017,United States,North America,1982-10-24
1517504,Male,Mark Sweeney,Chester,Va,Virginia,23831,United States,North America,1966-07-08
1517554,Male,Chris Smith,Miami,Fl,Florida,33169,United States,North America,1936-03-07
1517642,Male,Jerry Durand,Hercules,Ca,California,94547,United States,North America,1975-05-30
1517700,Female,Sandra Mills,Phoenix,Az,Arizona,85003,United States,North America,1940-05-31
1517783,Female,Louise Patterson,Chicago,Il,Illinois,60601,United States,North America,1950-10-06
1517822,Female,Melissa Crawford,Murray,Ut,Utah,84107,United States,North America,1958-10-16
1517872,Female,Cecilia Jones,Everett,Wa,Washington,98201,United States,North America,1960-01-31
1518136,Female,June Franco,South Burlington,Vt,Vermont,5403,United States,North America,1992-01-24
1518244,Male,Darren Curley,New York,Ny,New York,10011,United States,North America,1983-01-24
1518437,Female,Karen Doyle,Vidalia,Ga,Georgia,30474,United States,North America,1964-10-16
1518651,Male,Eric Mcbride,Boca Raton,Fl,Florida,33486,United States,North America,1960-01-31
1519041,Male,Carlos Tiemann,Harahan,La,Louisiana,70123,United States,North America,1992-11-30
1519236,Male,George Edwards,Fairborn,Oh,Ohio,45324,United States,North America,1973-11-25
1519309,Female,Celia Brice,Charlotte,Nc,North Carolina,28209,United States,North America,1955-01-30
1519413,Female,Evelyn Shell,Green Bay,Wi,Wisconsin,54303,United States,North America,1996-03-01
1519854,Male,Charles Caulkins,Warrensville Heights,Oh,Ohio,44128,United States,North America,1941-05-27
1520094,Male,Eric Coker,Tualatin,Or,Oregon,97062,United States,North America,1950-12-17
1520175,Male,Lucas Costigan,Stevenson,Wa,Washington,98648,United States,North America,1984-05-24
1520217,Male,Eugene Anderson,New York,Ny,New York,10011,United States,North America,1968-06-04
1520295,Female,Patricia Martin,Aztec,Nm,New Mexico,87410,United States,North America,1958-06-03
1520702,Male,David Galbraith,Greensboro,Nc,North Carolina,27406,United States,North America,1938-12-15
1520875,Male,Hugh Justin,Pittsburgh,Pa,Pennsylvania,15219,United States,North America,1971-06-20
1520979,Female,Dolores Raney,Seattle,Wa,Washington,98119,United States,North America,1995-10-23
1521074,Male,James Carroll,Maxbass,Nd,North Dakota,58760,United States,North America,1964-02-22
1521107,Male,Anthony Hernandez,Wooster,Oh,Ohio,44691,United States,North America,1936-09-09
1521152,Male,Stanley Buchanan,Independence,Oh,Ohio,44131,United States,North America,1943-03-02
1521358,Male,Clyde Lebron,Uniontown,Ks,Kansas,66779,United States,North America,1943-08-22
1521733,Female,Lisa Sherman,Richmond,Va,Virginia,23222,United States,North America,1947-06-26
1521744,Female,Yvonne Willie,Atlanta,Ga,Georgia,30303,United States,North America,1941-11-28
1521935,Female,Deborah Creekmore,Panama City,Fl,Florida,32401,United States,North America,1997-01-10
1522232,Female,Carina Snow,Dallas,Tx,Texas,75204,United States,North America,1996-11-01
1522440,Male,Steven Crawford,Wichita,Ks,Kansas,67202,United States,North America,1959-03-29
1522447,Male,Tyler Eddings,Atlanta,Ga,Georgia,30303,United States,North America,1995-12-26
1522483,Male,Omar Williams,Forum,Ar,Arkansas,72731,United States,North America,1984-04-10
1522590,Female,Mary Ryan,Baltimore,Md,Maryland,21201,United States,North America,1948-03-13
1522682,Male,Brad Shover,Ridgeway,Oh,Ohio,43345,United States,North America,1940-06-27
1522843,Female,Kimberly Mcclure,Annapolis,Md,Maryland,21401,United States,North America,2001-06-11
1522859,Female,Erica Mealy,Nevada,Mo,Missouri,64772,United States,North America,1940-07-25
1522988,Female,Amy Moore,Concord,Ca,California,94520,United States,North America,1972-11-02
1523267,Female,Lorena Thomas,Onalaska,Wa,Washington,98570,United States,North America,1965-12-19
1523366,Female,Lisa Pierce,Petersburg,Il,Illinois,62675,United States,North America,1979-01-02
1523497,Male,Ricardo Cooper,Laredo,Tx,Texas,78040,United States,North America,1944-12-09
1523902,Female,Patricia Shea,Lexington,Ky,Kentucky,40507,United States,North America,1983-08-10
1523947,Female,Mary Hutchings,Schaumburg,Il,Illinois,60173,United States,North America,1937-02-05
1523982,Male,Robert Nelsen,Elkhart,In,Indiana,46516,United States,North America,1999-09-04
1524039,Male,Donald Barker,East Lansing,Mi,Michigan,48823,United States,North America,1993-11-05
1524144,Female,Lillian Scott,Oakland,Ca,California,94612,United States,North America,1999-04-09
1524428,Female,Deidre Flynt,New Brunswick,Nj,New Jersey,8901,United States,North America,1984-09-25
1524438,Female,Clara Wooten,Syracuse,Ny,New York,13202,United States,North America,1990-01-24
1524450,Male,John Libby,Mount Pleasant,Tx,Texas,75455,United States,North America,1946-03-08
1524551,Female,Rosa Karam,Woburn,Ma,Massachusetts,1801,United States,North America,1956-07-18
1524676,Female,Cynthia Rice,San Bruno,Ca,California,94066,United States,North America,1966-08-14
1524756,Female,Leanna Bosco,Lakewood,Pa,Pennsylvania,18214,United States,North America,1959-09-19
1524810,Male,Rudolph Walsh,Reno,Nv,Nevada,89501,United States,North America,1959-01-20
1524904,Female,Lorena Ybarra,San Francisco,Ca,California,94108,United States,North America,1937-10-12
1525000,Female,Esther Robison,Phoenix,Az,Arizona,85032,United States,North America,1998-10-31
1525002,Female,Gilda Girard,Dallas,Tx,Texas,75209,United States,North America,1984-11-13
1525015,Male,Marc Anderson,Philadelphia,Pa,Pennsylvania,19108,United States,North America,1961-12-23
1525125,Female,Laurie Velasquez,Miami,Fl,Florida,33176,United States,North America,1936-06-26
1525189,Male,Robert Dubay,Hilton Head,Sc,South Carolina,29928,United States,North America,1989-06-25
1525193,Male,Ronald Oconnell,Portage,In,Indiana,46368,United States,North America,1939-03-24
1525634,Female,Josephine Harwell,Los Angeles,Ca,California,90017,United States,North America,1962-11-25
1525920,Female,Vivian Gibbons,Rocky Mount,Va,Virginia,24151,United States,North America,1972-08-02
1525943,Female,Anita Baker,Kansas City,Mo,Missouri,64134,United States,North America,1964-02-16
1525958,Female,Mae Bowers,Cincinnati,Oh,Ohio,45236,United States,North America,1950-11-12
1526098,Female,Nell Rey,Louisville,Ky,Kentucky,40202,United States,North America,1999-05-27
1526191,Male,Michael Pendergast,Ardmore,Ok,Oklahoma,73401,United States,North America,1949-01-04
1526388,Female,Tina Spencer,Osceola,Ar,Arkansas,72370,United States,North America,1994-04-27
1526552,Female,Stacey Beyer,Quinn,Sd,South Dakota,57775,United States,North America,1956-10-10
1526612,Female,Mary Wheeler,Wheeling,Wv,West Virginia,26003,United States,North America,1950-04-10
1526675,Male,Robert Bradley,Saint Louis,Mo,Missouri,63102,United States,North America,1940-10-23
1526835,Female,Deanna Malcom,Irving,Tx,Texas,75039,United States,North America,1946-05-22
1526993,Male,Lee Olivas,Chicago,Il,Illinois,60607,United States,North America,1997-12-24
1527115,Female,Diana Smith,Fort Pierce,Fl,Florida,34950,United States,North America,1951-06-17
1527126,Male,Raymond Saunders,Oakland,Ca,California,94612,United States,North America,1951-07-02
1527475,Female,Nicole Sheldon,Portland,Or,Oregon,97230,United States,North America,1969-06-07
1527714,Female,Brooke Huggins,Memphis,Tn,Tennessee,38128,United States,North America,1938-04-20
1527949,Male,Walter Jeffrey,El Reno,Ok,Oklahoma,73036,United States,North America,1937-07-10
1527995,Female,Christine Waters,Aberdeen,Ms,Mississippi,39730,United States,North America,1940-01-19
1528045,Male,Shawn Barron,Downers Grove,Il,Illinois,60515,United States,North America,1971-04-17
1528100,Male,Dustin Korth,Saint Louis,Mo,Missouri,63146,United States,North America,1984-01-30
1528114,Female,Martha Mullins,Kokomo,In,Indiana,46901,United States,North America,1984-10-18
1528345,Male,Randall Collins,Phoenix,Az,Arizona,85016,United States,North America,1992-10-20
1528361,Female,Helen House,Cushing,Ok,Oklahoma,74023,United States,North America,1983-08-24
1528423,Female,Megan Park,Lewiston,Me,Maine,4240,United States,North America,1973-04-07
1528439,Female,Catrina Rivera,Chesapeake,Va,Virginia,23323,United States,North America,1942-07-03
1528611,Male,Richard Watkins,Northampton,Pa,Pennsylvania,18067,United States,North America,1998-10-07
1528994,Male,Gary Bush,Metairie,La,Louisiana,70001,United States,North America,1939-02-07
1529022,Female,Stephanie Guerrero,South Burlington,Vt,Vermont,5403,United States,North America,1961-11-15
1529072,Female,Sara Glynn,Beaverton,Or,Oregon,97005,United States,North America,1983-11-15
1529235,Female,Jennifer Babineaux,Champaign,Il,Illinois,61820,United States,North America,1991-01-30
1529263,Female,Katie Glass,Darrouzett,Tx,Texas,79024,United States,North America,1961-08-22
1529720,Female,Mary Walker,Norcross,Ga,Georgia,30091,United States,North America,1935-07-01
1529852,Male,Thomas Merchant,Fort Smith,Ar,Arkansas,72908,United States,North America,1969-05-24
1529853,Female,Paulette Frantz,Cleveland,Oh,Ohio,44103,United States,North America,1974-06-09
1529909,Female,Erica Jeffries,North Billerica,Ma,Massachusetts,1862,United States,North America,1977-05-29
1529931,Female,Tessie Escalante,Sallisaw,Ok,Oklahoma,74955,United States,North America,1955-03-14
1530330,Male,Michael Russell,La Salle,Il,Illinois,61301,United States,North America,1994-02-26
1530535,Male,Bill Robles,Sango,Tn,Tennessee,37040,United States,North America,1974-09-24
1530554,Female,Katherine Torres,Indianapolis,In,Indiana,46254,United States,North America,1948-11-17
1530756,Male,Robert Fitzmaurice,Cheektowaga,Ny,New York,14227,United States,North America,1949-01-15
1530955,Male,Steven Britt,Augusta,Sc,South Carolina,30902,United States,North America,1994-07-25
1530958,Female,Anne Whitacre,Elmsford,Ny,New York,10523,United States,North America,1952-09-16
1530975,Female,Linda Manley,New York,Ny,New York,10016,United States,North America,1976-02-19
1531024,Female,Andrea Neighbors,Oakland,Ca,California,94612,United States,North America,1938-04-10
1531046,Female,Rebekah Brisco,Springfield,Il,Illinois,62701,United States,North America,1994-05-24
1531146,Male,Rolando Valletta,Elmhurst,Il,Illinois,60126,United States,North America,1987-12-16
1531376,Male,Genaro Smith,Atascosa,Tx,Texas,78002,United States,North America,1964-04-09
1531435,Female,Ester Camacho,Fort Lauderdale,Fl,Florida,33311,United States,North America,1984-01-25
1531565,Female,Carolyn Maldonado,Greenville,Sc,South Carolina,29611,United States,North America,1997-12-10
1531685,Male,Ashley Watkins,Indian Head,Md,Maryland,20640,United States,North America,1976-11-30
1531794,Male,Robert Avalos,New York,Ny,New York,10013,United States,North America,1981-07-21
1531796,Female,Dionne Taylor,Milwaukee,Wi,Wisconsin,53212,United States,North America,1984-08-30
1531809,Female,Carole Reeves,Wheeling,Wv,West Virginia,26003,United States,North America,1990-10-08
1531937,Male,Avery Brown,San Jose,Ca,California,95131,United States,North America,1939-08-16
1532128,Male,John Mackay,Yakima,Wa,Washington,98902,United States,North America,1977-05-09
1532248,Female,Kara Ramsey,East Point,Ga,Georgia,30344,United States,North America,1982-03-12
1532276,Female,Toni Helms,Aurora,Co,Colorado,80014,United States,North America,1993-07-09
1532333,Male,William Diggs,Marysville,Oh,Ohio,43040,United States,North America,1940-02-15
1532522,Male,Larry Carter,Plymouth Meeting,Pa,Pennsylvania,19462,United States,North America,1952-11-17
1532722,Female,Eva Leblanc,Hutchinson,Ks,Kansas,67501,United States,North America,1942-09-21
1532790,Female,Betty Ross,Beaumont,Tx,Texas,77708,United States,North America,1958-04-19
1533025,Male,Charles Chiang,Golden Valley,Mn,Minnesota,55427,United States,North America,1953-10-13
1533095,Female,Sherry Smith,Tampa,Fl,Florida,33634,United States,North America,1936-07-22
1533148,Female,Rita Burke,Corpus Christi,Tx,Texas,78476,United States,North America,1941-04-18
1533246,Male,Jose Merkle,Virginia Beach,Va,Virginia,23464,United States,North America,1997-10-18
1533381,Female,Morgan Herman,River Edge,Nj,New Jersey,7649,United States,North America,1987-02-18
1533401,Male,Jayson Harrison,Saginaw,Mi,Michigan,48607,United States,North America,1960-08-24
1533574,Male,Bobby Dunham,San Antonio,Tx,Texas,78238,United States,North America,1948-09-12
1533894,Female,Victoria Haynes,Syracuse,Ny,New York,13202,United States,North America,1967-11-23
1533906,Female,Jodi Bolt,Wichita,Ks,Kansas,67213,United States,North America,1967-05-31
1534032,Male,Bernard Rodrigue,San Antonio,Tx,Texas,78148,United States,North America,1941-07-22
1534133,Female,Cyndy Cobb,Atlanta,Ga,Georgia,30342,United States,North America,1995-03-08
1534242,Male,Robert Emrich,Los Angeles,Ca,California,90071,United States,North America,1981-01-07
1534539,Male,Richard Desantis,Houston,Tx,Texas,77007,United States,North America,1953-11-30
1534621,Male,Ollie Mills,Moundridge,Ks,Kansas,67107,United States,North America,1997-03-06
1534676,Male,William Gonzalez,Detroit,Mi,Michigan,48204,United States,North America,1942-11-01
1534703,Female,Leslie Crisp,Foxborough,Ma,Massachusetts,2035,United States,North America,1975-06-25
1534799,Male,Joseph Contreras,Portland,Or,Oregon,97205,United States,North America,2001-12-06
1534954,Female,Elizabeth Juneau,Salt Lake City,Ut,Utah,84104,United States,North America,1969-11-23
1534968,Male,Kevin Goo,Chicago,Il,Illinois,60605,United States,North America,1977-09-10
1535089,Female,Cheryl Stickel,Marietta,Ga,Georgia,30062,United States,North America,1940-12-28
1535104,Male,Harold Cabral,Indianapolis,In,Indiana,46204,United States,North America,1988-04-15
1535347,Male,Elmer Spada,Machias,Me,Maine,4654,United States,North America,1995-03-09
1535357,Female,Elizabeth Williams,Los Angeles,Ca,California,90071,United States,North America,1986-03-20
1535406,Male,Leroy Lott,Downers Grove,Il,Illinois,60515,United States,North America,1952-08-09
1535424,Male,Benjamin Patrick,Lanham,Md,Maryland,20706,United States,North America,1988-10-04
1535433,Male,Allen Boudreaux,Los Angeles,Ca,California,90046,United States,North America,1982-05-22
1535508,Male,Bradley Wilson,Wenatchee,Wa,Washington,98801,United States,North America,1970-11-15
1535615,Female,Heidi Keys,Louisville,Ky,Kentucky,40299,United States,North America,1990-04-11
1535646,Male,Jerry Cosby,Ripley,Wv,West Virginia,25271,United States,North America,1987-05-08
1535696,Male,James Funke,Hickory Hills,Il,Illinois,60457,United States,North America,1985-07-03
1535726,Female,Christine Kerner,Wheeling,Wv,West Virginia,26003,United States,North America,1991-02-18
